Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Tanner McDougal","CHW",1,1,1,4.7581,11,3,0,1,,24,105,24,13,13,3,11,,1,20,7.76798,4.26366,1.8219,1.24438,0.194081,0.106526,0.08755453675985336,0.254069,1.46804,0.293955,0.70597,,,4.8073,0.112398,0.0586635,999,,,,,,,86.30000000000001,3.5958333333333337,89,3.7083333333333335,,,,,,,,,,,,,,,,,,,"Tanner McDougal","sa3017471",701780
"Huascar Brazobán","NYM",3,3,0,4.08297,56,0,0,11,,56,243,51,27,25,6,25,,3,53,8.55243,4.09063,2.09074,0.943457,0.219366,0.104923,0.1144433245062828,0.23852,1.3658,0.291614,0.71961,,,4.13126,0.11127,0.0895145,999,,,,,,,274.0000000000001,4.892857142857145,268,4.785714285714286,,,,,,,,,,,,,,,,,,,"Huascar Brazoban","6107",623211
"Hayden Wesneski","HOU",2,2,1,4.23048,24,2,0,1,,31,130,29,16,14,5,10,,1,30,8.61141,2.90541,2.96393,1.34431,0.226579,0.0764456,0.15013355016708374,0.243686,1.26361,0.287323,0.718368,,,4.25002,0.109584,0.146324,999,,,,,,,123.49999999999997,3.9838709677419346,121,3.903225806451613,,,,,,,,,,,,,,,,,,,"Hayden Wesneski","27581",669713
"Jovani Morán","BOS",3,2,0,3.74529,52,0,0,7,,52,224,46,23,22,5,23,,2,56,9.73982,3.92504,2.48146,0.885704,0.251689,0.101428,0.1502607986330986,0.232213,1.3266,0.298426,0.740765,,,3.64502,0.108387,0.103824,999,,,,,,,268.70000000000005,5.167307692307693,260,5,,,,,,,,,,,,,,,,,,,"Jovani Moran","20422",663558
"José Leclerc",,2,2,0,4.14462,44,0,0,0,,44,190,39,22,20,6,21,,2,48,9.73466,4.25702,2.28673,1.18216,0.250627,0.1096,0.1410263180732727,0.230315,1.34829,0.287522,0.73065,,,4.22534,0.108135,0.115069,999,,,,,,,177.4,4.031818181818182,169,3.840909090909091,,,,,,,,,,,,,,,,,,,"Jose Leclerc","14524",600917
"Andrew Nardi","MIA",3,2,0,3.71054,52,0,0,7,,52,221,44,23,21,6,22,,2,62,10.6938,3.7968,2.81653,1.07121,0.279817,0.0993481,0.18046878278255463,0.222612,1.26343,0.292151,0.751218,,,3.70391,0.106891,0.101083,999,,,,,,,276.6,5.31923076923077,262,5.038461538461538,,,,,,,,,,,,,,,,,,,"Andrew Nardi","25942",677053
"Ken Waldichuk","TBR",1,2,1,4.75462,15,3,0,1,,28,125,28,16,15,4,13,,2,27,8.45298,4.14914,2.03728,1.31659,0.212315,0.104215,0.10810016095638275,0.248901,1.432,0.292904,0.705979,,,4.72628,0.104657,0.0559415,999,,,,,,,98.20000000000006,3.5071428571428593,101,3.607142857142857,,,,,,,,,,,,,,,,,,,"Ken Waldichuk","27681",686610
"Seth Halvorsen","COL",3,4,0,4.63842,60,0,3,11,,60,264,61,33,31,8,27,,3,55,8.30522,4.11822,2.0167,1.21214,0.209602,0.103933,0.10566897690296173,0.258849,1.46751,0.307738,0.71128,,,4.54344,0.104424,0.281878,999,,,,,,,266,4.433333333333334,275,4.583333333333333,,,,,,,,,,,,,,,,,,,"Seth Halvorsen","33294",678020
"Joe Rock","TBR",2,2,1,4.22955,28,2,0,1,,35,151,36,18,17,5,11,,2,28,7.20053,2.80394,2.56801,1.15394,0.185796,0.0723502,0.1134456917643547,0.259412,1.33595,0.296685,0.715788,,,4.27332,0.103457,0.0490886,999,,,,,,,124.9,3.568571428571429,131,3.742857142857143,,,,,,,,,,,,,,,,,,,"Joe Rock","30016",697812
"Elvis Alvarado","ATH",3,3,0,4.19203,58,0,3,10,,58,252,52,29,27,8,27,,3,60,9.26818,4.25838,2.17645,1.17115,0.237465,0.109106,0.12835859507322311,0.235118,1.36833,0.28898,0.732265,,,4.35512,0.101979,0.140769,999,,,,,,,280.6000000000001,4.83793103448276,271,4.672413793103448,,,,,,,,,,,,,,,,,,,"Elvis Alvarado","21662",665660
"Jonathan Pintaro","NYM",2,2,1,3.95601,29,2,0,1,,35,152,32,17,15,4,14,,3,33,8.57598,3.67502,2.33359,0.979951,0.219337,0.0939912,0.12534546852111816,0.239241,1.33275,0.291036,0.723556,,,4.08624,0.101442,0.0879942,999,,,,,,,145.60000000000002,4.160000000000001,142,4.057142857142857,,,,,,,,,,,,,,,,,,,"Jonathan Pintaro","33980",702752
"Ronel Blanco","HOU",1,1,1,4.15622,10,2,0,1,,17,73,16,9,8,3,7,,0,17,9.02747,3.64912,2.47388,1.344,0.236778,0.0957113,0.14106684923171997,0.237565,1.30975,0.284447,0.738915,,,4.35957,0.0999768,0.0485656,999,,,,,,,64.30000000000001,3.7823529411764714,63,3.7058823529411766,,,,,,,,,,,,,,,,,,,"Ronel Blanco","19407",669854
"Brent Headrick","NYY",2,2,0,4.01038,50,0,0,5,,50,211,45,24,22,7,16,,2,51,9.20057,2.86217,3.21454,1.28886,0.242798,0.0755309,0.1672666221857071,0.234901,1.22132,0.283621,0.728577,,,4.04722,0.0964052,0.0327425,999,,,,,,,234.89999999999998,4.6979999999999995,227,4.54,,,,,,,,,,,,,,,,,,,"Brent Headrick","27702",687396
"Thomas Harrington","PIT",1,2,1,4.63528,13,3,0,1,,27,117,28,15,14,4,8,,1,21,6.95405,2.80813,2.47639,1.34086,0.178602,0.0721217,0.10648006200790405,0.261874,1.3511,0.292199,0.700091,,,4.60167,0.0944178,0.159358,999,,,,,,,96.80000000000003,3.585185185185186,102,3.7777777777777777,,,,,,,,,,,,,,,,,,,"Thomas Harrington","31989",802419
"Brock Stewart","LAD",1,1,0,3.81,32,0,0,1,,32,135,27,15,14,4,13,,2,37,10.4533,3.60665,2.89835,1.10762,0.274676,0.0947698,0.17990604043006897,0.223346,1.244,0.289115,0.737813,,,3.77104,0.0940919,0.0319242,999,,,,,,,150.40000000000003,4.700000000000001,141,4.40625,,,,,,,,,,,,,,,,,,,"Brock Stewart","16727",592779
"Josh White","MIA",3,3,0,3.96271,50,0,0,4,,50,214,45,24,22,6,20,,2,50,9.08002,3.65231,2.4861,1.07013,0.23623,0.0950202,0.14120977371931076,0.234613,1.30169,0.288759,0.728298,,,4.01989,0.0937386,0.10723,999,,,,,,,229.2,4.584,222,4.44,,,,,,,,,,,,,,,,,,,"Josh White","sa3019953",687985
"Trey Gibson","BAL",0,1,1,4.4263,2,2,0,0,,9,37,8,5,4,1,3,,1,8,7.97029,3.3269,2.39571,1.15691,0.203997,0.0851509,0.11884605884552002,0.252625,1.35598,0.296792,0.701016,,,4.34568,0.0937312,0.0461059,999,,,,,,,37.500000000000014,4.166666666666668,36,4,,,,,,,,,,,,,,,,,,,"Trey Gibson","sa3023250",694346
"Brandon Williamson","CIN",2,3,1,4.85636,37,3,0,1,,51,222,51,29,27,8,21,,2,43,7.57902,3.68688,2.05567,1.419,0.191848,0.0933265,0.09852197766304016,0.256591,1.41903,0.290288,0.698867,,,4.86762,0.0923919,0.0518889,999,,,,,,,167.4,3.282352941176471,172,3.372549019607843,,,,,,,,,,,,,,,,,,,"Brandon Williamson","25463",682227
"Enyel De Los Santos","HOU",3,3,0,4.13769,60,0,0,12,,60,254,55,30,28,9,22,,3,59,8.91759,3.27986,2.71889,1.32622,0.234296,0.0861735,0.1481226086616516,0.240062,1.28093,0.28704,0.733516,,,4.30286,0.0916992,0.054956,999,,,,,,,281.3,4.6883333333333335,274,4.566666666666666,,,,,,,,,,,,,,,,,,,"Enyel De Los Santos","18403",660853
"Jason Adam","SDP",3,3,0,3.52104,51,0,0,7,,51,211,41,22,20,5,19,,4,54,9.49842,3.36095,2.82612,0.964316,0.255567,0.0904306,0.1651366427540779,0.221073,1.18652,0.280649,0.732288,,,3.77225,0.0914767,0.083164,999,,,,,,,276.30000000000007,5.417647058823531,257,5.03921568627451,,,,,,,,,,,,,,,,,,,"Jason Adam","11861",592094
"Dane Dunning","SEA",1,1,1,4.11898,16,2,0,1,,23,98,22,11,10,3,7,,1,20,7.92581,2.88946,2.74301,1.14066,0.205708,0.0749935,0.1307145431637764,0.248374,1.29084,0.290991,0.713655,,,4.15097,0.0900736,0.101179,999,,,,,,,96.10000000000001,4.178260869565218,96,4.173913043478261,,,,,,,,,,,,,,,,,,,"Dane Dunning","19409",641540
"Ben Joyce","LAA",2,1,0,3.5579,34,0,4,1,,34,144,27,15,13,3,15,,3,41,10.732,4.02622,2.66552,0.835269,0.280946,0.1054,0.17554614692926407,0.216314,1.24913,0.292806,0.72845,,,3.57026,0.0862873,0.057935,999,,,,,,,196.50000000000006,5.779411764705884,183,5.382352941176471,,,,,,,,,,,,,,,,,,,"Ben Joyce","31461",690829
"David Morgan","SDP",3,3,0,4.04096,62,0,0,13,,62,267,55,30,28,8,25,,4,63,9.1164,3.67716,2.47919,1.1046,0.235472,0.0949791,0.1404925212264061,0.233669,1.30245,0.286699,0.723711,,,4.13376,0.0860489,0.167185,999,,,,,,,308.4,4.974193548387096,297,4.790322580645161,,,,,,,,,,,,,,,,,,,"David Morgan","31616",688158
"Mike Vasil","CHW",3,4,0,4.277,72,0,1,14,,72,312,70,37,34,9,28,,4,59,7.34859,3.53747,2.07736,1.0835,0.1882,0.0905957,0.09760391712188721,0.251759,1.37113,0.290932,0.713356,,,4.4278,0.0853411,0.0419755,999,,,,,,,323.1000000000001,4.487500000000001,326,4.527777777777778,,,,,,,,,,,,,,,,,,,"Mike Vasil","30105",678024
"Jason Foley","SFG",2,2,0,3.42944,34,0,0,1,,34,142,33,14,13,3,9,,1,29,7.74045,2.34203,3.30501,0.738929,0.205259,0.0621055,0.14315401762723923,0.248639,1.22843,0.300183,0.727205,,,3.37047,0.0838976,0.0731821,999,,,,,,,160.90000000000003,4.7323529411764715,163,4.794117647058823,,,,,,,,,,,,,,,,,,,"Jason Foley","19531",671345
"Drey Jameson","ARI",3,3,0,3.88415,52,0,2,9,,52,223,50,24,22,5,20,,2,48,8.39363,3.40959,2.46177,0.946561,0.217279,0.0882614,0.12901774048805237,0.246276,1.33136,0.299427,0.727809,,,3.91103,0.0830931,0.24301,999,,,,,,,269.3,5.178846153846154,271,5.211538461538462,,,,,,,,,,,,,,,,,,,"Drey Jameson","26260",686753
"Kai-Wei Teng","HOU",2,2,1,4.46818,28,2,0,1,,35,152,32,19,17,4,15,,4,33,8.51997,3.86801,2.20267,1.08615,0.21557,0.0978676,0.11770281195640564,0.24223,1.36393,0.291658,0.691585,,,4.41556,0.0825414,0.0102206,999,,,,,,,139.60000000000002,3.9885714285714293,136,3.8857142857142857,,,,,,,,,,,,,,,,,,,"Kai-Wei Teng","24282",678906
"Andrew Saalfrank","ARI",4,3,0,3.92461,63,0,15,10,,63,275,60,30,27,6,32,,2,56,7.95108,4.52862,1.75574,0.830304,0.202351,0.115251,0.08710017055273056,0.247606,1.45258,0.299846,0.736181,,,4.16236,0.0820889,0.577462,999,,,,,,,361.4000000000001,5.736507936507938,362,5.746031746031746,,,,,,,,,,,,,,,,,,,"Andrew Saalfrank","26203",685314
"Braydon Fisher","TOR",3,3,0,3.86345,52,0,0,7,,52,224,44,24,22,6,24,,2,59,10.1775,4.0854,2.49119,1.10245,0.263053,0.105593,0.15745971351861954,0.223921,1.30467,0.286041,0.743009,,,3.96477,0.0809053,0.0282707,999,,,,,,,264.6,5.088461538461539,250,4.8076923076923075,,,,,,,,,,,,,,,,,,,"Braydon Fisher","24609",680755
"Ian Hamilton","ATL",2,2,0,3.73208,50,0,0,6,,50,214,45,23,21,5,22,,2,52,9.4387,3.99401,2.36321,0.91171,0.24484,0.103605,0.1412351354956627,0.235662,1.33931,0.299707,0.740706,,,3.80452,0.0806142,0.0651328,999,,,,,,,247.5,4.95,241,4.82,,,,,,,,,,,,,,,,,,,"Ian Hamilton","19261",641656
"Paul Sewald",,2,3,0,4.53641,48,0,0,0,,48,202,44,26,24,8,16,,2,47,8.89495,3.04855,2.91777,1.47819,0.234585,0.0803987,0.15418605506420135,0.239844,1.25553,0.281866,0.6922,,,4.46545,0.0804429,-0.0990604,999,,,,,,,182.40000000000006,3.800000000000001,176,3.6666666666666665,,,,,,,,,,,,,,,,,,,"Paul Sewald","13892",623149
"Travis Adams","MIN",4,4,1,4.49351,58,2,0,10,,66,286,69,35,33,8,22,,2,51,7.04435,3.02417,2.32935,1.16171,0.180038,0.0772913,0.10274701565504074,0.262125,1.37817,0.298,0.701005,,,4.3627,0.0786304,0.0334692,999,,,,,,,280.60000000000014,4.251515151515154,296,4.484848484848484,,,,,,,,,,,,,,,,,,,"Travis Adams","30180",701519
"Ty Madden","DET",1,1,1,4.45605,20,2,0,1,,27,116,26,14,13,4,10,,1,23,7.94004,3.54166,2.24189,1.23248,0.202421,0.09029,0.11213060468435287,0.251807,1.38277,0.292946,0.710596,,,4.44028,0.0782689,0.0137228,999,,,,,,,100.00000000000003,3.7037037037037046,100,3.7037037037037037,,,,,,,,,,,,,,,,,,,"Ty Madden","30140",680744
"Joel Payamps","ATL",3,2,0,4.06355,53,0,0,9,,53,226,52,26,24,7,17,,2,48,8.19487,2.86147,2.86386,1.11423,0.213999,0.074724,0.139275424182415,0.25009,1.29244,0.297212,0.718502,,,3.99833,0.077898,0.131473,999,,,,,,,245.90000000000003,4.639622641509435,249,4.69811320754717,,,,,,,,,,,,,,,,,,,"Joel Payamps","14332",606303
"Bowden Francis","TOR",2,2,1,4.41027,32,2,0,1,,38,163,36,20,19,7,12,,2,36,8.34928,2.7638,3.02094,1.52317,0.218707,0.0723971,0.14631019532680511,0.244533,1.25363,0.280222,0.716583,,,4.59266,0.0764573,0.035927,999,,,,,,,135.5,3.5657894736842106,133,3.5,,,,,,,,,,,,,,,,,,,"Bowden Francis","20548",670102
"Brennan Bernardino","COL",3,3,0,4.46544,58,0,2,10,,58,257,58,31,29,7,27,,5,53,8.22977,4.18892,1.96465,1.03622,0.206641,0.105179,0.10146161168813705,0.257374,1.46329,0.309998,0.711415,,,4.44732,0.075696,0.269313,999,,,,,,,252.3,4.3500000000000005,259,4.4655172413793105,,,,,,,,,,,,,,,,,,,"Brennan Bernardino","16835",657514
"Joey Lucchesi",,2,2,0,4.1432,44,0,0,0,,44,190,45,22,20,5,16,,1,32,6.63318,3.26705,2.03033,1.02703,0.170371,0.0839132,0.08645814657211304,0.261419,1.39077,0.296606,0.723411,,,4.32799,0.073968,0.115181,999,,,,,,,160.10000000000002,3.638636363636364,168,3.8181818181818183,,,,,,,,,,,,,,,,,,,"Joey Lucchesi","19320",664192
"JR Ritchie","ATL",0,1,1,4.49786,2,2,0,0,,9,37,9,5,4,1,3,,1,7,7.55286,3.36187,2.24662,1.1754,0.193293,0.086037,0.10725564509630203,0.255966,1.3736,0.296017,0.699282,,,4.45841,0.0734267,0.068019,999,,,,,,,32.90000000000001,3.655555555555557,34,3.7777777777777777,,,,,,,,,,,,,,,,,,,"JR Ritchie","sa3020395",702275
"Matt Festa","CLE",3,4,0,4.12629,58,0,0,12,,58,247,53,29,27,8,21,,3,57,8.7774,3.32291,2.64148,1.17973,0.229452,0.0868649,0.14258715510368347,0.239518,1.28439,0.288848,0.718062,,,4.17718,0.0708048,0.0193048,999,,,,,,,283.00000000000006,4.879310344827587,276,4.758620689655173,,,,,,,,,,,,,,,,,,,"Matt Festa","19330",670036
"José Fermin","LAA",3,4,0,4.37352,55,0,0,10,,55,236,49,29,27,8,26,,2,57,9.30507,4.23482,2.19727,1.27092,0.240938,0.109653,0.1312847137451172,0.2348,1.35901,0.286432,0.722618,,,4.42464,0.0690682,-0.0302672,999,,,,,,,251.20000000000002,4.567272727272727,241,4.381818181818182,,,,,,,,,,,,,,,,,,,"Jose Fermin","33908",820862
"Bryse Wilson","PHI",1,2,1,5.00155,14,3,0,1,,30,129,32,18,16,5,9,,1,21,6.25422,2.82896,2.21079,1.48997,0.159814,0.0722884,0.08752580732107162,0.271031,1.39609,0.292642,0.68734,,,4.96841,0.0684087,0.0768165,999,,,,,,,93.3,3.11,101,3.3666666666666667,,,,,,,,,,,,,,,,,,,"Bryse Wilson","19990",669060
"Trevor Williams","WSN",1,2,1,4.60133,24,2,0,1,,30,132,33,17,15,5,9,,1,24,7.2361,2.57848,2.80635,1.35779,0.185067,0.0659457,0.11912085115909576,0.267574,1.36357,0.301652,0.705018,,,4.44569,0.0677111,-0.0210606,999,,,,,,,96.7,3.2233333333333336,107,3.566666666666667,,,,,,,,,,,,,,,,,,,"Trevor Williams","16977",592866
"Kyle Nicolas","PIT",2,3,0,4.1037,56,0,0,10,,56,245,52,28,26,6,27,,3,55,8.88918,4.34272,2.04692,0.995486,0.22552,0.110175,0.1153443455696106,0.239631,1.40266,0.295284,0.728153,,,4.21703,0.0676575,0.131647,999,,,,,,,265.4000000000001,4.739285714285716,262,4.678571428571429,,,,,,,,,,,,,,,,,,,"Kyle Nicolas","27775",693312
"Richard Lovelady","WSN",2,2,0,4.11085,48,0,0,4,,48,207,46,24,22,5,17,,4,43,8.06162,3.10401,2.59716,0.989461,0.207733,0.0799847,0.12774862349033356,0.247593,1.30692,0.295879,0.701813,,,4.05219,0.0675706,0.0477821,999,,,,,,,213.10000000000005,4.439583333333334,214,4.458333333333333,,,,,,,,,,,,,,,,,,,"Richard Lovelady","19337",663992
"Pedro Avila","CLE",2,3,1,4.30731,32,2,0,1,,39,170,39,20,19,5,16,,2,33,7.53572,3.76739,2.00025,1.07706,0.191775,0.0958756,0.09589969366788864,0.253555,1.40738,0.295344,0.718483,,,4.41539,0.0659989,0.0271069,999,,,,,,,141.70000000000002,3.6333333333333337,146,3.7435897435897436,,,,,,,,,,,,,,,,,,,"Pedro Avila","18864",658648
"Jack Perkins","ATH",2,2,0,3.82199,34,0,0,1,,34,144,29,16,14,4,14,,2,36,9.64528,3.6852,2.61731,1.0125,0.253425,0.0968266,0.15659816563129425,0.227568,1.26438,0.288592,0.726243,,,3.87059,0.0658277,0.0348485,999,,,,,,,155.00000000000003,4.558823529411765,146,4.294117647058823,,,,,,,,,,,,,,,,,,,"Jack Perkins","31468",678022
"Dax Fulton","MIA",1,2,1,4.46688,16,2,0,1,,23,100,22,12,11,3,11,,1,19,7.43385,4.23233,1.75644,1.0214,0.185631,0.105686,0.07994507998228073,0.253605,1.46591,0.295381,0.710581,,,4.52932,0.0652399,0.0446775,999,,,,,,,82.10000000000001,3.569565217391305,82,3.5652173913043477,,,,,,,,,,,,,,,,,,,"Dax Fulton","sa3014535",690978
"Osvaldo Bido","LAA",0,1,1,4.89077,2,2,0,0,,9,39,9,5,5,1,4,,1,8,7.78473,3.79677,2.05036,1.4241,0.195993,0.09559,0.10040344297885895,0.254416,1.41725,0.28975,0.698082,,,4.96469,0.0640698,0.0615011,999,,,,,,,31.900000000000013,3.544444444444446,33,3.6666666666666665,,,,,,,,,,,,,,,,,,,"Osvaldo Bido","23150",674370
"Jack Dreyer","LAD",2,2,0,4.13209,44,0,0,1,,44,185,40,22,20,6,17,,1,44,8.95789,3.45558,2.5923,1.2542,0.23635,0.0911739,0.1451762095093727,0.236753,1.28455,0.285186,0.721577,,,4.17787,0.0638245,0.0010685,999,,,,,,,185.8,4.222727272727273,180,4.090909090909091,,,,,,,,,,,,,,,,,,,"Jack Dreyer","30249",676263
"Rob Zastryzny","MIL",3,2,0,4.0952,50,0,0,4,,50,214,47,24,23,7,18,,2,46,8.2143,3.1893,2.57558,1.1739,0.213175,0.0827678,0.13040752708911896,0.244691,1.30417,0.288661,0.730155,,,4.20475,0.0628001,0.0808698,999,,,,,,,209.7,4.194,207,4.14,,,,,,,,,,,,,,,,,,,"Rob Zastryzny","15094",642239
"Wilber Dotel","PIT",2,2,1,4.73178,19,3,0,1,,32,143,33,18,17,5,13,,2,25,6.96492,3.56794,1.95208,1.26662,0.17509,0.0896938,0.08539602905511856,0.260169,1.4286,0.292017,0.700009,,,4.77487,0.0627615,0.0986663,999,,,,,,,98.50000000000001,3.0781250000000004,104,3.25,,,,,,,,,,,,,,,,,,,"Wilber Dotel","sa3015163",696062
"Ryan Yarbrough","NYY",3,3,1,4.43159,54,2,0,7,,62,265,61,33,31,10,18,,5,50,7.28667,2.64099,2.75907,1.38787,0.189747,0.068772,0.12097470462322235,0.252218,1.27733,0.282483,0.70301,,,4.61851,0.0617658,0.00398508,999,,,,,,,236.19999999999996,3.809677419354838,239,3.8548387096774195,,,,,,,,,,,,,,,,,,,"Ryan Yarbrough","16502",642232
"Marco Gonzales","SDP",1,2,2,4.8856,5,5,0,0,,27,119,30,16,15,5,9,,1,19,6.23839,2.93236,2.12743,1.553,0.158317,0.074417,0.08389982581138611,0.270659,1.41312,0.290255,0.711551,,,5.07515,0.0605876,0.0462382,999,,,,,,,68.30000000000001,2.52962962962963,78,2.888888888888889,,,,,,,,,,,,,,,,,,,"Marco Gonzales","15467",594835
"Tink Hence","STL",0,0,1,4.40257,2,2,0,0,,8,34,8,4,4,1,3,,0,7,7.68354,3.65114,2.10442,1.21192,0.196494,0.093372,0.10312199592590332,0.2504,1.38354,0.289084,0.71446,,,4.49713,0.0600929,0.0928625,999,,,,,,,31.100000000000005,3.8875000000000006,32,4,,,,,,,,,,,,,,,,,,,"Tink Hence","sa3014709",693311
"Landon Knack","LAD",1,1,1,4.93967,16,2,0,1,,23,99,23,13,12,4,9,,1,20,7.99594,3.44681,2.31981,1.57967,0.205015,0.0883756,0.11663907766342163,0.252865,1.37456,0.285593,0.695243,,,4.87645,0.0591096,0.0355203,999,,,,,,,75.2,3.2695652173913046,77,3.347826086956522,,,,,,,,,,,,,,,,,,,"Landon Knack","27487",689017
"Alex Lange","KCR",3,3,0,3.90401,52,0,0,7,,52,227,44,24,23,4,28,,3,56,9.6804,4.88215,1.98282,0.77,0.246788,0.124463,0.12232445180416107,0.227488,1.39609,0.296409,0.729021,,,3.91411,0.058911,0.0689394,999,,,,,,,268.20000000000005,5.157692307692309,255,4.903846153846154,,,,,,,,,,,,,,,,,,,"Alex Lange","19883",656638
"AJ Blubaugh","HOU",3,3,1,4.39928,46,2,0,1,,53,229,50,28,26,8,22,,2,49,8.27904,3.65414,2.26566,1.32899,0.213246,0.0941207,0.11912499368190765,0.245342,1.35616,0.286071,0.720825,,,4.53808,0.057731,0.00265577,999,,,,,,,193.80000000000007,3.656603773584907,191,3.6037735849056602,,,,,,,,,,,,,,,,,,,"AJ Blubaugh","31764",805123
"Kevin Kelly","TBR",3,3,0,3.93201,44,0,0,1,,44,184,42,21,19,5,11,,4,39,7.87536,2.16947,3.63008,1.1074,0.208838,0.0575299,0.15130840986967087,0.248908,1.20287,0.292656,0.708184,,,3.96228,0.0576582,0.0178136,999,,,,,,,191.90000000000003,4.361363636363637,192,4.363636363636363,,,,,,,,,,,,,,,,,,,"Kevin Kelly","25679",687330
"Carson Palmquist","COL",1,3,1,5.35015,21,3,0,1,,35,159,36,22,21,6,17,,3,32,8.23798,4.40751,1.86908,1.53397,0.203016,0.108619,0.09439783543348312,0.261547,1.52144,0.301261,0.689805,,,5.21212,0.0556824,0.0853771,999,,,,,,,99.6,2.8457142857142856,105,3,,,,,,,,,,,,,,,,,,,"Carson Palmquist","31612",687223
"Zak Kent","TEX",2,2,0,4.27005,44,0,0,1,,44,192,41,22,21,5,19,,2,42,8.62619,3.97495,2.17014,1.03474,0.22012,0.101431,0.11868856847286224,0.239152,1.36798,0.289776,0.709857,,,4.15564,0.0556468,-0.0244563,999,,,,,,,182.50000000000003,4.147727272727273,180,4.090909090909091,,,,,,,,,,,,,,,,,,,"Zak Kent","25703",687849
"James McArthur","KCR",2,2,0,4.10797,40,0,0,1,,40,173,39,20,18,4,14,,2,36,8.12597,3.13648,2.59079,0.971461,0.208612,0.0805205,0.12809130549430847,0.250392,1.33104,0.30022,0.70671,,,3.94467,0.0545446,0.00623849,999,,,,,,,173.4,4.335,176,4.4,,,,,,,,,,,,,,,,,,,"James McArthur","21527",663704
"Félix Bautista","BAL",1,1,0,3.20945,12,0,0,1,,12,49,9,5,4,1,5,,0,16,12.3558,4.00551,3.0847,0.919574,0.335924,0.1089,0.22702379524707794,0.196636,1.15519,0.284577,0.760966,,,3.14402,0.0542327,0.024191,999,,,,,,,74.10000000000002,6.175000000000002,68,5.666666666666667,,,,,,,,,,,,,,,,,,,"Felix Bautista","20666",642585
"Mike Clevinger",,1,2,2,4.96809,5,5,0,0,,24,107,26,14,14,4,9,,1,18,6.7966,3.36739,2.01836,1.46688,0.17233,0.0853811,0.08694878220558167,0.265381,1.42458,0.29192,0.696937,,,5.01558,0.0541806,0.0957511,999,,,,,,,66.80000000000004,2.783333333333335,74,3.0833333333333335,,,,,,,,,,,,,,,,,,,"Mike Clevinger","12808",605182
"Yaramil Hiraldo","BAL",2,1,0,4.19995,44,0,0,1,,44,185,41,22,21,7,16,,1,45,9.19752,3.2126,2.86295,1.33891,0.243017,0.0848835,0.15813396126031876,0.241257,1.2812,0.291507,0.728096,,,4.14814,0.0532383,-0.0272106,999,,,,,,,175.9,3.997727272727273,172,3.909090909090909,,,,,,,,,,,,,,,,,,,"Yaramil Hiraldo","25215",682274
"Yuki Matsui","SDP",2,2,0,4.10505,53,0,0,10,,53,227,47,26,24,7,24,,1,54,9.25465,4.14642,2.23196,1.1815,0.239751,0.107417,0.13233399391174316,0.233262,1.34814,0.285896,0.736962,,,4.23899,0.0522218,0.0542453,999,,,,,,,256.90000000000003,4.8471698113207555,247,4.660377358490566,,,,,,,,,,,,,,,,,,,"Yuki Matsui","33826",673513
"Cole Sulser","TBR",3,3,0,4.28366,55,0,0,10,,55,236,55,28,26,8,19,,2,48,7.93011,3.17554,2.49725,1.24998,0.20538,0.0822423,0.12313725799322128,0.25481,1.34868,0.296713,0.720605,,,4.32457,0.051789,0.0149853,999,,,,,,,238.60000000000002,4.338181818181819,244,4.4363636363636365,,,,,,,,,,,,,,,,,,,"Cole Sulser","15256",642121
"Sam Aldegheri","LAA",2,3,2,5.34675,6,6,0,0,,35,159,37,23,21,6,16,,2,26,6.61427,4.15781,1.59081,1.50506,0.163323,0.102666,0.06065617501735687,0.266812,1.52199,0.29074,0.686856,,,5.42006,0.0517023,-0.0899687,999,,,,,,,86.99999999999999,2.4857142857142853,95,2.7142857142857144,,,,,,,,,,,,,,,,,,,"Sam Aldegheri","26443",691951
"Ben Kudrna","KCR",1,1,1,4.77073,10,2,0,1,,16,73,17,9,9,2,7,,1,12,6.84982,3.93693,1.73989,1.10735,0.171239,0.0984196,0.07281926274299622,0.260389,1.46903,0.295215,0.693034,,,4.66108,0.0501265,-0.019369,999,,,,,,,53.60000000000001,3.3500000000000005,58,3.625,,,,,,,,,,,,,,,,,,,"Ben Kudrna","sa3018253",695667
"Porter Hodge","CHC",3,3,0,4.01682,50,0,0,5,,50,216,42,24,22,6,26,,3,56,10.0387,4.67438,2.14761,1.02489,0.257746,0.120015,0.13773104548454285,0.221144,1.35005,0.283659,0.730768,,,4.09863,0.0497287,0.0740276,999,,,,,,,232,4.64,217,4.34,,,,,,,,,,,,,,,,,,,"Porter Hodge","26413",687863
