Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Chris Roycroft","STL",2,2,0,4.29103,40,0,0,1,,40,177,40,21,19,4,18,,2,32,7.18372,4.07147,1.7644,0.891887,0.180404,0.102246,0.07815737277269363,0.254167,1.45052,0.296732,0.707771,,,4.31927,-0.00345683,-0.0459848,999,,,,,,,150.8,3.7700000000000005,156,3.9,,,,,,,,,,,,,,,,,,,"Chris Roycroft","31261",688297
"Jeff Criswell","COL",1,1,0,4.75989,12,0,0,1,,12,53,12,7,6,2,5,,0,11,8.24327,3.68632,2.23618,1.41358,0.207933,0.0929859,0.11494692414999008,0.262467,1.44975,0.305566,0.718866,,,4.67075,-0.00418219,-0.00416677,999,,,,,,,44.000000000000014,3.666666666666668,45,3.75,,,,,,,,,,,,,,,,,,,"Jeff Criswell","27608",676105
"Gabriel Hughes","COL",1,1,0,4.88914,18,0,0,1,,18,79,20,11,10,3,6,,1,13,6.62206,3.17167,2.08788,1.25051,0.16724,0.0801006,0.08713958412408829,0.275348,1.45685,0.307841,0.691065,,,4.63537,-0.00419783,-0.0196039,999,,,,,,,53.30000000000001,2.9611111111111117,60,3.3333333333333335,,,,,,,,,,,,,,,,,,,"Gabriel Hughes","sa3020661",687312
"Josh Fleming","TOR",0,0,0,4.33074,8,0,0,1,,8,35,9,4,4,1,2,,0,4,4.73605,2.75657,1.71809,0.974022,0.119434,0.0695157,0.04991880804300308,0.278377,1.43649,0.298342,0.709629,,,4.52762,-0.00436193,-0.00481081,999,,,,,,,29.500000000000007,3.687500000000001,33,4.125,,,,,,,,,,,,,,,,,,,"Josh Fleming","20418",676596
"Dom Hamel","NYY",0,0,0,4.51588,8,0,0,1,,8,35,8,4,4,1,3,,0,7,8.11142,3.38695,2.39491,1.27314,0.208422,0.0870272,0.12139491736888885,0.244821,1.33015,0.284713,0.696695,,,4.45632,-0.00453334,-0.00542545,999,,,,,,,35.10000000000001,4.387500000000001,36,4.5,,,,,,,,,,,,,,,,,,,"Dom Hamel","30153",687589
"Ken Waldichuk","WSN",1,1,0,4.46811,11,0,0,1,,11,48,10,6,5,1,5,,1,11,8.69615,4.06461,2.13948,1.19478,0.220627,0.103122,0.11750546842813492,0.241741,1.38614,0.289782,0.710937,,,4.46962,-0.00454491,-0.0142764,999,,,,,,,51.10000000000001,4.645454545454546,50,4.545454545454546,,,,,,,,,,,,,,,,,,,"Ken Waldichuk","27681",686610
"Marco Raya","MIN",0,1,0,4.50955,10,0,0,1,,10,44,10,5,5,1,4,,1,9,7.81973,4.01474,1.94776,1.07697,0.196652,0.100963,0.09568877518177032,0.252401,1.43328,0.296825,0.704508,,,4.47407,-0.00469236,-0.00258049,999,,,,,,,42.7,4.2700000000000005,44,4.4,,,,,,,,,,,,,,,,,,,"Marco Raya","sa3014550",694397
"Jake Miller","DET",0,0,0,4.40497,9,0,0,1,,9,39,9,5,4,1,3,,0,7,7.34413,2.84791,2.57878,1.29369,0.188354,0.0730402,0.11531408876180649,0.257989,1.33918,0.292558,0.712716,,,4.4759,-0.0049588,-0.0192239,999,,,,,,,39.90000000000001,4.4333333333333345,41,4.555555555555555,,,,,,,,,,,,,,,,,,,"Jake Miller","sa3020408",805725
"Tyson Neighbors","BAL",1,1,0,4.44946,15,0,0,1,,15,65,14,8,7,2,6,,1,15,8.8988,3.74948,2.37335,1.22865,0.228877,0.0964366,0.13244079798460007,0.2408,1.3391,0.290492,0.703478,,,4.3996,-0.00498492,-0.0248885,999,,,,,,,63.00000000000001,4.2,62,4.133333333333334,,,,,,,,,,,,,,,,,,,"Tyson Neighbors","sa3025569",695695
"Carson Seymour","SFG",1,1,0,3.98254,20,0,0,1,,20,86,20,10,9,2,7,,1,17,7.54367,3.11714,2.42006,0.957237,0.193932,0.080135,0.11379646509885788,0.253314,1.33878,0.298015,0.720085,,,4.05432,-0.00506304,-0.0118237,999,,,,,,,85.4,4.2700000000000005,88,4.4,,,,,,,,,,,,,,,,,,,"Carson Seymour","30084",693313
"Casey Legumina","SEA",4,4,0,4.09763,54,0,0,7,,54,232,50,26,25,7,21,,3,52,8.6144,3.5376,2.4351,1.12381,0.222509,0.091376,0.13113334029912949,0.240086,1.32014,0.288625,0.724738,,,4.16479,-0.00517999,-0.0535862,999,,,,,,,243.5,4.5092592592592595,239,4.425925925925926,,,,,,,,,,,,,,,,,,,"Casey Legumina","25921",668984
"Dylan Smith","DET",1,2,0,4.33369,28,0,0,1,,28,122,27,15,13,3,11,,1,24,7.73177,3.63954,2.12438,1.09,0.197421,0.0929311,0.10449022054672241,0.250814,1.38484,0.293403,0.712802,,,4.31889,-0.00519762,-0.0430492,999,,,,,,,116.10000000000001,4.146428571428571,117,4.178571428571429,,,,,,,,,,,,,,,,,,,"Dylan Smith","30145",681916
"Dax Fulton","MIA",1,1,0,4.35942,14,0,0,1,,14,62,14,7,7,2,7,,1,12,7.67226,4.19101,1.83065,0.994653,0.192273,0.10503,0.08724302053451538,0.250908,1.44787,0.295326,0.713906,,,4.42413,-0.0056396,0.00282105,999,,,,,,,46.6,3.3285714285714287,48,3.4285714285714284,,,,,,,,,,,,,,,,,,,"Dax Fulton","sa3014535",690978
"J.P. France","HOU",1,1,0,4.27156,12,0,0,1,,12,52,12,6,6,2,5,,0,11,8.03016,3.50849,2.28878,1.21815,0.205877,0.0899508,0.11592663824558258,0.251222,1.37307,0.29377,0.72799,,,4.37024,-0.00592959,-0.0051003,999,,,,,,,44.000000000000014,3.666666666666668,45,3.75,,,,,,,,,,,,,,,,,,,"J.P. France","21212",641585
"Jake Eder","WSN",1,1,0,4.61141,12,0,0,1,,12,53,12,7,6,2,5,,1,10,7.20331,3.44957,2.08817,1.21996,0.182727,0.0875058,0.09522143006324768,0.25634,1.39206,0.291135,0.696555,,,4.63105,-0.00616746,-0.029315,999,,,,,,,39.000000000000014,3.2500000000000013,40,3.3333333333333335,,,,,,,,,,,,,,,,,,,"Jake Eder","27590",671109
"Beau Brieske","DET",2,3,0,4.55241,50,0,0,4,,50,217,48,27,25,7,21,,1,43,7.8048,3.85275,2.02578,1.22869,0.200226,0.098839,0.10138668119907379,0.248539,1.39178,0.287841,0.702013,,,4.53653,-0.00629391,-0.100015,999,,,,,,,195.09999999999997,3.9019999999999992,195,3.9,,,,,,,,,,,,,,,,,,,"Beau Brieske","26079",689225
"Craig Kimbrel","NYM",2,2,0,4.15682,32,0,0,1,,32,138,27,16,15,4,17,,2,37,10.4699,4.64837,2.25237,1.1665,0.269171,0.119506,0.14966558665037155,0.223191,1.35266,0.287979,0.728293,,,4.21968,-0.00640264,-0.0183183,999,,,,,,,138.40000000000003,4.325000000000001,129,4.03125,,,,,,,,,,,,,,,,,,,"Craig Kimbrel","6655",518886
"Tom Cosgrove","HOU",1,1,0,4.53572,13,0,0,1,,13,57,12,7,7,2,6,,1,12,8.10549,4.19108,1.93398,1.18441,0.206199,0.106619,0.09958041459321976,0.240769,1.38628,0.282657,0.701603,,,4.67697,-0.00666004,-0.0209847,999,,,,,,,47.39999999999999,3.6461538461538456,46,3.5384615384615383,,,,,,,,,,,,,,,,,,,"Tom Cosgrove","23443",676680
"Lyon Richardson","CIN",1,1,0,4.58336,22,0,0,1,,22,97,21,12,11,3,10,,1,19,7.96977,4.22284,1.8873,1.1183,0.201409,0.106718,0.09469074755907059,0.249979,1.43878,0.294655,0.703015,,,4.53356,-0.00670131,-0.0133223,999,,,,,,,80.30000000000001,3.6500000000000004,80,3.6363636363636362,,,,,,,,,,,,,,,,,,,"Lyon Richardson","24581",680689
"Joey Gerber","NYM",1,1,0,4.33375,14,0,0,1,,14,60,13,7,7,2,5,,1,13,8.43675,3.15989,2.66995,1.28632,0.217792,0.0815717,0.13622067868709564,0.243822,1.3041,0.286423,0.709034,,,4.30511,-0.00673462,-0.00785629,999,,,,,,,57.20000000000003,4.085714285714288,56,4,,,,,,,,,,,,,,,,,,,"Joey Gerber","24591",680702
"Jackson Kowar","BAL",0,0,0,4.70777,8,0,0,1,,8,36,8,4,4,1,4,,1,7,8.33101,4.28081,1.94613,1.24954,0.207098,0.106415,0.10068252682685852,0.251029,1.46239,0.29582,0.710634,,,4.70537,-0.00681453,-0.00492219,999,,,,,,,29.100000000000005,3.6375000000000006,30,3.75,,,,,,,,,,,,,,,,,,,"Jackson Kowar","21549",663804
"Cionel Pérez","WSN",1,1,0,4.26571,33,0,0,1,,33,146,31,17,16,3,17,,2,29,7.80375,4.76104,1.63908,0.803479,0.195555,0.119307,0.07624738663434982,0.246974,1.4797,0.297759,0.711532,,,4.31535,-0.00690103,-0.0117682,999,,,,,,,131.70000000000005,3.990909090909092,131,3.9696969696969697,,,,,,,,,,,,,,,,,,,"Cionel Perez","19614",672335
"Shane Murphy","CHW",1,1,0,4.49614,20,0,0,1,,20,85,21,11,10,3,5,,0,14,6.25296,2.13263,2.93203,1.43985,0.163247,0.055677,0.1075698584318161,0.268053,1.30877,0.290045,0.707178,,,4.5977,-0.00711061,-0.0361074,999,,,,,,,73.5,3.675,78,3.9,,,,,,,,,,,,,,,,,,,"Shane Murphy","sa3020389",690294
"Andrew Sears","DET",0,0,0,4.52017,8,0,0,1,,8,35,8,4,4,1,3,,1,7,7.52482,3.48228,2.16089,1.19307,0.190794,0.0882941,0.10249941051006317,0.250483,1.36775,0.287831,0.698755,,,4.58557,-0.00732273,-0.00337342,999,,,,,,,32.10000000000001,4.012500000000001,33,4.125,,,,,,,,,,,,,,,,,,,"Andrew Sears","sa3023133",808825
"Emiliano Teodo","TEX",1,1,0,4.52763,14,0,0,1,,14,62,13,8,7,2,8,,1,14,8.80293,4.87566,1.80549,1.0797,0.220151,0.121935,0.09821669012308121,0.236606,1.45094,0.287558,0.704298,,,4.53905,-0.00753637,-0.0390782,999,,,,,,,50.20000000000003,3.585714285714288,49,3.5,,,,,,,,,,,,,,,,,,,"Emiliano Teodo","sa3015158",693713
"Ronan Kopp","LAD",1,1,0,4.53084,12,0,0,1,,12,54,10,6,6,2,8,,0,13,9.76812,5.74188,1.70121,1.15333,0.242451,0.142517,0.09993401169776917,0.228851,1.50746,0.286691,0.72801,,,4.66216,-0.00758303,0.000215741,999,,,,,,,44.20000000000002,3.683333333333335,40,3.3333333333333335,,,,,,,,,,,,,,,,,,,"Ronan Kopp","sa3017751",691947
"Joe Ross","ARI",1,1,0,4.31223,12,0,0,1,,12,52,12,6,6,1,4,,1,10,7.37719,3.35549,2.19854,1.08606,0.188273,0.0856353,0.10263741761445999,0.255266,1.37728,0.295128,0.713118,,,4.32101,-0.00764361,0.00175497,999,,,,,,,54.30000000000001,4.525000000000001,56,4.666666666666667,,,,,,,,,,,,,,,,,,,"Joe Ross","12972",605452
"Michael Tonkin","MIN",2,2,0,4.40146,34,0,0,0,,34,146,33,18,17,5,12,,3,31,8.13416,3.13712,2.59287,1.21229,0.209836,0.080928,0.12890786677598953,0.252406,1.32573,0.297385,0.703717,,,4.38592,-0.00764618,-0.0229818,999,,,,,,,121.30000000000003,3.56764705882353,122,3.588235294117647,,,,,,,,,,,,,,,,,,,"Michael Tonkin","10315",543859
"Brycen Mautz","STL",1,1,0,4.22124,16,0,0,1,,16,69,16,8,8,2,5,,1,14,7.61853,3.05509,2.49372,1.1832,0.196307,0.0787207,0.11758636683225632,0.25138,1.32378,0.290314,0.717349,,,4.34059,-0.00778947,-0.00579204,999,,,,,,,66.20000000000002,4.137500000000001,68,4.25,,,,,,,,,,,,,,,,,,,"Brycen Mautz","sa3020710",802408
"Valente Bellozo","COL",0,0,0,5.03848,8,0,0,1,,8,35,9,5,4,1,3,,0,6,6.55092,2.82934,2.31535,1.61919,0.166868,0.0720703,0.09479765594005585,0.274205,1.4145,0.296436,0.703291,,,5.06805,-0.00790032,-0.0117017,999,,,,,,,30.500000000000007,3.812500000000001,34,4.25,,,,,,,,,,,,,,,,,,,"Valente Bellozo","23899",678368
"Francis Peña","SDP",1,1,0,4.35173,8,0,0,1,,8,35,8,4,4,1,4,,0,6,7.30211,4.15873,1.75585,1.05128,0.182992,0.104219,0.07877357304096222,0.251581,1.44843,0.290578,0.719213,,,4.57049,-0.00800888,-0.00436901,999,,,,,,,30.100000000000005,3.7625000000000006,31,3.875,,,,,,,,,,,,,,,,,,,"Francis Pena","sa3019374",800212
"Trent Thornton","CHC",1,1,0,4.23755,30,0,0,1,,30,127,29,15,14,4,10,,1,25,7.64122,2.86391,2.6681,1.2365,0.200531,0.0751585,0.12537214159965515,0.247753,1.27736,0.28484,0.706481,,,4.31059,-0.008038,-0.00673193,999,,,,,,,118.4,3.9466666666666668,119,3.966666666666667,,,,,,,,,,,,,,,,,,,"Trent Thornton","17948",663423
"Konnor Pilkington","DET",0,1,0,4.40685,11,0,0,1,,11,49,10,6,5,1,6,,1,11,8.69044,4.61931,1.88133,1.09542,0.218605,0.116197,0.10240794718265533,0.241415,1.44362,0.292304,0.718378,,,4.47626,-0.00820813,-0.0200825,999,,,,,,,48.10000000000001,4.372727272727274,47,4.2727272727272725,,,,,,,,,,,,,,,,,,,"Konnor Pilkington","21453",663455
"Kyle Hart","SDP",1,1,0,4.26933,24,0,0,1,,24,103,24,12,11,3,8,,1,22,8.0641,2.96074,2.72367,1.26983,0.208347,0.0764947,0.13185187429189682,0.251431,1.31361,0.292996,0.719251,,,4.33059,-0.00923002,-0.0130598,999,,,,,,,99.30000000000001,4.1375,102,4.25,,,,,,,,,,,,,,,,,,,"Kyle Hart","19646",606996
"Shinnosuke Ogasawara","WSN",0,0,0,4.6207,8,0,0,1,,8,35,8,4,4,1,2,,0,6,6.73551,2.76732,2.43394,1.31134,0.172617,0.0709206,0.10169612616300583,0.265282,1.36318,0.294932,0.696699,,,4.60057,-0.00942516,0.000685148,999,,,,,,,36.10000000000001,4.512500000000001,37,4.625,,,,,,,,,,,,,,,,,,,"Shinnosuke Ogasawara","35324",829272
"Randy Dobnak","SEA",0,1,0,4.08303,10,0,0,1,,10,43,10,5,5,1,4,,1,8,6.76996,3.16248,2.14071,0.992989,0.173349,0.0809773,0.0923718735575676,0.256544,1.36062,0.292668,0.718068,,,4.28116,-0.00974204,-0.0156106,999,,,,,,,40.7,4.07,42,4.2,,,,,,,,,,,,,,,,,,,"Randy Dobnak","23798",677976
"Chris Devenski","PIT",1,1,0,4.42655,24,0,0,1,,24,103,25,13,12,3,8,,1,20,7.36902,2.85356,2.58239,1.24514,0.190838,0.0738999,0.11693860590457916,0.260413,1.34393,0.297552,0.7056,,,4.33777,-0.00985138,-0.0223445,999,,,,,,,92.70000000000002,3.8625000000000007,98,4.083333333333333,,,,,,,,,,,,,,,,,,,"Chris Devenski","12763",606965
"Seth Martinez","BOS",1,1,0,4.55652,26,0,0,1,,26,114,26,14,13,3,10,,2,22,7.46931,3.59113,2.07993,1.19376,0.189541,0.0911285,0.09841254353523254,0.256359,1.40226,0.295034,0.704844,,,4.59508,-0.00985257,-0.0225591,999,,,,,,,99.9,3.8423076923076924,103,3.9615384615384617,,,,,,,,,,,,,,,,,,,"Seth Martinez","21045",661527
"Nick Anderson","ATH",1,1,0,4.60709,22,0,0,1,,22,96,22,12,11,3,9,,1,20,8.17677,3.59028,2.27747,1.42171,0.207427,0.0910778,0.11634941399097443,0.25679,1.41361,0.296964,0.721287,,,4.65736,-0.0100119,-0.0270635,999,,,,,,,82.7,3.7590909090909093,85,3.8636363636363638,,,,,,,,,,,,,,,,,,,"Nick Anderson","18337",623433
"Eric Cerantola","KCR",1,1,0,4.5563,12,0,0,1,,12,53,11,7,6,2,6,,1,12,8.76266,4.57948,1.91346,1.14661,0.219635,0.114784,0.10485083609819412,0.241018,1.43708,0.291181,0.71003,,,4.58883,-0.0100993,-0.0282031,999,,,,,,,42.600000000000016,3.550000000000001,41,3.4166666666666665,,,,,,,,,,,,,,,,,,,"Eric Cerantola","sa3017914",672021
"Vinny Nittoli","BOS",1,1,0,4.63834,16,0,0,1,,16,70,16,9,8,2,6,,1,13,7.47109,3.23198,2.31162,1.24958,0.190503,0.0824112,0.10809185355901718,0.259717,1.38096,0.297759,0.691119,,,4.54899,-0.0102291,-0.0253041,999,,,,,,,61.20000000000001,3.8250000000000006,63,3.9375,,,,,,,,,,,,,,,,,,,"Vinny Nittoli","16754",657697
"Nolan Hoffman","PHI",1,1,0,4.58626,12,0,0,1,,12,53,12,7,6,2,5,,1,11,8.33073,4.04884,2.05756,1.17143,0.209489,0.101814,0.10767452418804169,0.249079,1.41788,0.296001,0.697397,,,4.57246,-0.0102877,-0.0259338,999,,,,,,,41.000000000000014,3.416666666666668,42,3.5,,,,,,,,,,,,,,,,,,,"Nolan Hoffman","23381",676510
"Keegan Thompson","COL",2,3,0,4.79471,40,0,0,1,,40,176,40,23,21,6,17,,3,38,8.46042,3.85846,2.19269,1.31958,0.214239,0.0977057,0.11653287708759308,0.256762,1.42809,0.303953,0.697875,,,4.64804,-0.0106389,-0.00459298,999,,,,,,,138.2,3.4549999999999996,142,3.55,,,,,,,,,,,,,,,,,,,"Keegan Thompson","19795",624522
"Grant Holman","ARI",1,1,0,4.39669,20,0,0,1,,20,87,20,11,10,3,8,,1,17,7.81,3.44953,2.26407,1.16082,0.199999,0.0883358,0.11166294664144516,0.254598,1.37927,0.297405,0.707556,,,4.35707,-0.0107533,-0.0272421,999,,,,,,,70.1,3.505,72,3.6,,,,,,,,,,,,,,,,,,,"Grant Holman","30002",680880
"Riley Martin","CHC",1,1,0,4.15844,22,0,0,1,,22,97,19,11,10,3,12,,1,22,9.13905,4.97586,1.83668,1.02613,0.230792,0.125658,0.10513468086719513,0.232262,1.43545,0.287802,0.733657,,,4.38622,-0.0109168,-0.00496416,999,,,,,,,85.5,3.8863636363636362,80,3.6363636363636362,,,,,,,,,,,,,,,,,,,"Riley Martin","sa3017601",702303
"Hobie Harris","BOS",0,1,0,4.85895,8,0,0,1,,8,36,9,5,4,1,4,,0,6,7.08163,4.30888,1.6435,1.19475,0.175159,0.106577,0.06858202815055847,0.265887,1.54143,0.302206,0.705828,,,4.77375,-0.011173,-0.0273647,999,,,,,,,27.500000000000007,3.437500000000001,31,3.875,,,,,,,,,,,,,,,,,,,"Hobie Harris","18615",665048
"Jackson Rutledge","WSN",3,3,0,4.59956,57,0,1,11,,57,250,57,31,29,8,22,,4,49,7.67356,3.46552,2.21426,1.27367,0.194612,0.0878902,0.10672162473201752,0.255114,1.38568,0.293397,0.702952,,,4.64626,-0.0113512,-0.0716138,999,,,,,,,244.2,4.284210526315789,250,4.385964912280702,,,,,,,,,,,,,,,,,,,"Jackson Rutledge","26215",671131
"Angel Chivilli","NYY",1,2,0,4.46645,30,0,0,1,,30,131,30,16,15,4,11,,2,27,8.13713,3.32951,2.44394,1.28973,0.206697,0.0845753,0.12212184816598892,0.252585,1.36733,0.294381,0.711041,,,4.46612,-0.0113907,-0.0521122,999,,,,,,,113.80000000000001,3.793333333333334,117,3.9,,,,,,,,,,,,,,,,,,,"Angel Chivilli","26790",683409
"James Karinchak","ATL",1,1,0,4.39459,14,0,0,1,,14,61,12,7,7,2,8,,0,16,10.2293,4.94649,2.06799,1.27775,0.261407,0.126406,0.13500072062015533,0.227982,1.40823,0.288086,0.727262,,,4.45298,-0.0114108,0.00122443,999,,,,,,,59.800000000000026,4.271428571428573,56,4,,,,,,,,,,,,,,,,,,,"James Karinchak","20151",675916
"Michael Petersen","MIA",1,1,0,4.38751,28,0,0,1,,28,121,27,15,14,4,11,,1,26,8.35963,3.41904,2.44502,1.31988,0.214347,0.0876667,0.1266803815960884,0.250273,1.35883,0.293474,0.722878,,,4.44971,-0.011662,-0.0244877,999,,,,,,,107.80000000000005,3.850000000000002,108,3.857142857142857,,,,,,,,,,,,,,,,,,,"Michael Petersen","20827",656848
"Wilber Dotel","PIT",1,1,0,4.53744,12,0,0,1,,12,53,12,7,6,2,5,,1,10,7.26144,3.44303,2.10903,1.21447,0.183873,0.0871838,0.0966893658041954,0.256441,1.39528,0.291876,0.705319,,,4.59214,-0.0122428,-0.0260765,999,,,,,,,39.000000000000014,3.2500000000000013,40,3.3333333333333335,,,,,,,,,,,,,,,,,,,"Wilber Dotel","sa3015163",696062
"Daysbel Hernández","ATL",2,3,0,4.3033,40,0,0,1,,40,176,35,21,19,5,22,,2,43,9.66992,5.03445,1.92075,1.0299,0.244222,0.12715,0.11707276105880737,0.231241,1.43413,0.293108,0.718708,,,4.32365,-0.0124031,-0.0268091,999,,,,,,,161.5,4.0375,153,3.825,,,,,,,,,,,,,,,,,,,"Daysbel Hernandez","20271",678226
"Prelander Berroa","CHW",1,2,0,4.50669,36,0,0,1,,36,160,33,19,18,5,20,,1,37,9.29534,5.03197,1.84726,1.20383,0.232208,0.125704,0.10650373995304108,0.238644,1.47803,0.292531,0.729269,,,4.59992,-0.0124112,-0.0397611,999,,,,,,,134.10000000000002,3.7250000000000005,130,3.611111111111111,,,,,,,,,,,,,,,,,,,"Prelander Berroa","22932",672860
"Scott Alexander","SFG",2,2,0,4.12054,33,0,0,0,,33,144,35,16,15,4,12,,2,24,6.52425,3.23658,2.01579,0.993281,0.166014,0.0823568,0.0836569219827652,0.267623,1.41857,0.303879,0.731744,,,4.34926,-0.0130325,0.143082,999,,,,,,,110.00000000000006,3.3333333333333353,119,3.606060606060606,,,,,,,,,,,,,,,,,,,"Scott Alexander","10591",518397
"Luis Curvelo","TEX",2,2,0,4.7179,34,0,0,1,,34,148,33,19,18,5,14,,2,30,7.92071,3.74423,2.11544,1.30949,0.201829,0.0954073,0.10642150044441223,0.247895,1.37894,0.285931,0.696875,,,4.69501,-0.0130888,-0.0814111,999,,,,,,,120.30000000000003,3.538235294117648,121,3.5588235294117645,,,,,,,,,,,,,,,,,,,"Luis Curvelo","24710",681168
"Walbert Urena","LAA",0,0,0,4.91514,8,0,0,1,,8,36,8,5,4,1,4,,0,6,6.76372,4.5216,1.49587,1.10262,0.167093,0.111703,0.05538999289274216,0.263271,1.53863,0.29841,0.691498,,,4.90975,-0.0131168,-0.0313465,999,,,,,,,30.100000000000005,3.7625000000000006,31,3.875,,,,,,,,,,,,,,,,,,,"Walbert Urena","sa3018298",700712
"Rico Garcia","BAL",2,2,0,4.35175,56,0,0,10,,56,243,53,29,27,8,25,,2,57,9.2235,3.94365,2.33882,1.34892,0.236289,0.101029,0.13526002317667007,0.242155,1.37582,0.292049,0.735056,,,4.42933,-0.0131553,-0.0634822,999,,,,,,,251.2000000000001,4.4857142857142875,249,4.446428571428571,,,,,,,,,,,,,,,,,,,"Rico Garcia","20023",670329
"Ryder Ryan","LAD",0,1,0,4.67772,10,0,0,1,,10,44,10,6,5,1,4,,1,8,6.78169,3.83052,1.77044,1.24393,0.169444,0.0957075,0.0737367644906044,0.264747,1.47463,0.296621,0.716905,,,4.87895,-0.0135207,-0.0303314,999,,,,,,,40.7,4.07,42,4.2,,,,,,,,,,,,,,,,,,,"Ryder Ryan","19891",656924
"Lazaro Estrada","TOR",1,1,0,4.39275,25,0,0,1,,25,107,24,13,12,4,7,,1,22,7.99325,2.6846,2.97744,1.40126,0.207699,0.0697577,0.13794154673814774,0.248902,1.27619,0.284991,0.708623,,,4.42459,-0.0135544,-0.0307464,999,,,,,,,97.4,3.8960000000000004,97,3.88,,,,,,,,,,,,,,,,,,,"Lazaro Estrada","24914",681751
"Tayler Saucedo","LAA",1,2,0,4.46968,34,0,0,1,,34,150,33,18,17,4,16,,2,30,8.01265,4.15331,1.92922,1.03554,0.201272,0.104328,0.0969439372420311,0.252599,1.44455,0.300717,0.711167,,,4.44487,-0.0135636,-0.0339384,999,,,,,,,126.60000000000004,3.723529411764707,128,3.764705882352941,,,,,,,,,,,,,,,,,,,"Tayler Saucedo","17888",642048
"Rafael Montero","NYY",1,1,0,4.39003,26,0,0,1,,26,114,24,14,13,3,13,,1,25,8.50226,4.52649,1.87833,1.12417,0.21574,0.114857,0.10088274627923965,0.242141,1.4319,0.290603,0.720111,,,4.49685,-0.0138906,-0.0502112,999,,,,,,,105.1,4.042307692307692,103,3.9615384615384617,,,,,,,,,,,,,,,,,,,"Rafael Montero","12760",606160
"Daison Acosta","SDP",1,1,0,4.43931,10,0,0,1,,10,44,9,5,5,1,5,,1,10,8.9808,4.79771,1.87189,1.23582,0.22568,0.120563,0.10511769354343414,0.237245,1.44265,0.286158,0.728507,,,4.68754,-0.0139997,-0.00545135,999,,,,,,,44.300000000000004,4.430000000000001,43,4.3,,,,,,,,,,,,,,,,,,,"Daison Acosta","sa944989",670897
"Corbin Martin","CHC",0,0,0,4.61938,8,0,0,1,,8,35,8,4,4,1,4,,0,7,8.01588,4.53289,1.76838,1.16353,0.201423,0.113903,0.08752074092626572,0.247176,1.46258,0.290127,0.711631,,,4.66126,-0.0140345,-0.00184071,999,,,,,,,32.10000000000001,4.012500000000001,33,4.125,,,,,,,,,,,,,,,,,,,"Corbin Martin","19884",656686
"Dale Stanavich","MIA",1,1,0,4.41259,12,0,0,1,,12,54,11,6,6,1,7,,1,11,8.17459,4.94529,1.65301,1.03091,0.20211,0.122268,0.07984188199043274,0.246361,1.50535,0.294465,0.72487,,,4.64983,-0.0140364,0.002403,999,,,,,,,49.90000000000001,4.158333333333334,49,4.083333333333333,,,,,,,,,,,,,,,,,,,"Dale Stanavich","sa3019833",689359
"Jake Bloss","TOR",1,1,0,4.54387,14,0,0,1,,14,61,14,8,7,2,6,,0,12,7.48112,3.55523,2.10425,1.35469,0.189904,0.0902475,0.09965629130601883,0.253922,1.39998,0.287111,0.719771,,,4.68773,-0.0152158,-0.0394797,999,,,,,,,52.6,3.757142857142857,54,3.857142857142857,,,,,,,,,,,,,,,,,,,"Jake Bloss","33168",814005
"Jose Franco","CIN",1,1,0,4.92404,14,0,0,1,,14,62,14,8,8,2,6,,1,13,8.18035,3.93539,2.07867,1.46636,0.206736,0.0994562,0.10728006809949875,0.252462,1.42546,0.290343,0.6999,,,4.88228,-0.0155022,-0.0189871,999,,,,,,,51.60000000000003,3.6857142857142877,53,3.7857142857142856,,,,,,,,,,,,,,,,,,,"Jose Franco","sa3008714",683742
"Chayce McDermott","BAL",1,1,0,4.48471,24,0,0,1,,24,105,22,13,12,3,12,,1,24,9.01245,4.4025,2.04712,1.24258,0.228235,0.111491,0.11674439162015915,0.241874,1.42058,0.292601,0.721825,,,4.53731,-0.0156522,-0.0460697,999,,,,,,,96.50000000000001,4.020833333333334,94,3.9166666666666665,,,,,,,,,,,,,,,,,,,"Chayce McDermott","29866",694646
"Jake Miller","CLE",1,1,0,4.55555,10,0,0,1,,10,44,10,5,5,1,4,,0,7,6.54933,3.41905,1.91554,1.23879,0.164976,0.0861248,0.0788508802652359,0.262442,1.4275,0.291056,0.714767,,,4.72677,-0.0159604,-0.00619573,999,,,,,,,41.7,4.17,43,4.3,,,,,,,,,,,,,,,,,,,"Jake Miller","sa3018171",681313
"Miguel Ullola","HOU",1,1,0,4.32977,18,0,0,1,,18,79,16,9,9,2,10,,1,19,9.48383,4.82549,1.96536,1.23012,0.239523,0.121872,0.11765091121196747,0.231645,1.41755,0.284842,0.733597,,,4.58798,-0.0160933,-0.00765048,999,,,,,,,76.00000000000003,4.222222222222224,73,4.055555555555555,,,,,,,,,,,,,,,,,,,"Miguel Ullola","sa3016504",699044
