Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Evan Reifert","TBR",1,1,0,4.2517,10,0,0,1,,10,44,9,5,5,1,5,,1,11,9.92039,4.80195,2.06591,1.08182,0.250572,0.121289,0.1292828768491745,0.227319,1.38864,0.289422,0.722832,,,4.40535,-0.0000921896,-0.00288235,999,,,,,,,46.300000000000004,4.630000000000001,45,4.5,,,,,,,,,,,,,,,,,,,"Evan Reifert","sa3014860",682126
"Jose Corniell","TEX",1,1,0,4.37223,10,0,0,1,,10,43,9,5,5,1,3,,1,9,8.50731,3.03844,2.7999,1.29934,0.221819,0.0792241,0.14259516447782516,0.240651,1.26974,0.282986,0.700537,,,4.28543,-0.000236986,-0.00564913,999,,,,,,,48.300000000000004,4.83,47,4.7,,,,,,,,,,,,,,,,,,,"Jose Corniell","27984",692030
"Luinder Avila","KCR",2,2,0,4.26738,42,0,0,1,,42,183,40,22,20,5,18,,3,37,7.92489,3.75392,2.1111,0.994359,0.202077,0.0957213,0.10635562241077423,0.248485,1.38105,0.295493,0.70846,,,4.24487,-0.000325144,-0.023739,999,,,,,,,160.3,3.816666666666667,160,3.8095238095238093,,,,,,,,,,,,,,,,,,,"Luinder Avila","24452",679883
"Angel Bastardo","TOR",1,1,0,4.19414,23,0,0,1,,23,100,22,12,11,3,10,,1,22,8.43711,3.82873,2.20363,1.19086,0.215184,0.0976499,0.1175345629453659,0.243915,1.37482,0.289482,0.732429,,,4.37286,-0.00102481,-0.029739,999,,,,,,,91.10000000000001,3.9608695652173918,91,3.9565217391304346,,,,,,,,,,,,,,,,,,,"Angel Bastardo","sa3009716",682785
"A.J. Causey","ATH",1,1,0,4.44768,13,0,0,1,,13,56,13,7,6,2,5,,1,11,7.46938,3.4312,2.1769,1.16838,0.191326,0.0878891,0.10343685746192932,0.251903,1.36467,0.289925,0.70038,,,4.46436,-0.00123693,-0.0134106,999,,,,,,,45.8,3.523076923076923,47,3.6153846153846154,,,,,,,,,,,,,,,,,,,"A.J. Causey","sa3028661",822067
"Kolby Allard","CLE",1,1,0,4.22779,14,0,0,1,,14,60,15,7,7,2,4,,0,11,6.96433,2.68938,2.58956,1.3051,0.180291,0.0696223,0.11066891252994537,0.261717,1.33833,0.292984,0.733919,,,4.43308,-0.00160062,-0.00862438,999,,,,,,,54,3.857142857142857,58,4.142857142857143,,,,,,,,,,,,,,,,,,,"Kolby Allard","18694",663465
"Zack Thompson","STL",1,1,0,4.14801,14,0,0,1,,14,61,13,7,6,2,6,,1,14,8.83596,4.15507,2.12655,1.05979,0.224844,0.105732,0.11911220103502274,0.240152,1.38772,0.293225,0.726308,,,4.23357,-0.00164426,-0.00510033,999,,,,,,,56.20000000000003,4.014285714285717,55,3.9285714285714284,,,,,,,,,,,,,,,,,,,"Zack Thompson","25918",668868
"Tucker Davidson","PHI",0,0,0,4.51167,8,0,0,1,,8,35,8,4,4,1,3,,0,6,7.30974,3.33214,2.19371,1.20971,0.186936,0.0852147,0.10172156244516373,0.259864,1.39314,0.297185,0.708779,,,4.48349,-0.00187046,0.00258741,999,,,,,,,33.10000000000001,4.137500000000001,34,4.25,,,,,,,,,,,,,,,,,,,"Tucker Davidson","19871",656353
"David Sandlin","CHW",1,1,0,4.46242,12,0,0,1,,12,52,12,6,6,2,4,,0,10,7.4953,3.06615,2.44453,1.35705,0.192684,0.0788224,0.11386149376630783,0.257546,1.35851,0.292088,0.717464,,,4.54009,-0.00201005,-0.00321684,999,,,,,,,45.000000000000014,3.7500000000000013,46,3.8333333333333335,,,,,,,,,,,,,,,,,,,"David Sandlin","sa3020606",689818
"Scott Effross","DET",1,1,0,4.4208,13,0,0,1,,13,56,14,7,6,2,4,,0,9,6.02428,2.82989,2.1288,1.05679,0.154762,0.0726991,0.08206313848495483,0.267853,1.38075,0.297068,0.694131,,,4.35523,-0.00206936,-0.0209982,999,,,,,,,45.199999999999996,3.4769230769230766,49,3.769230769230769,,,,,,,,,,,,,,,,,,,"Scott Effross","18384",664123
"Collin Snider","CHC",1,1,0,4.43286,14,0,0,1,,14,61,14,7,7,2,5,,1,11,7.31443,3.18381,2.29739,1.22128,0.187279,0.0815184,0.1057608425617218,0.253744,1.35239,0.288879,0.70677,,,4.48576,-0.00214232,-0.00321853,999,,,,,,,50.6,3.6142857142857143,52,3.7142857142857144,,,,,,,,,,,,,,,,,,,"Collin Snider","23307",676092
"Jake Bennett","BOS",1,1,0,4.43633,24,0,0,1,,24,104,25,13,12,3,8,,1,18,6.67016,2.99542,2.22679,1.14028,0.170753,0.0766814,0.09407160431146622,0.265122,1.38617,0.298414,0.70434,,,4.40187,-0.00344132,-0.0231752,999,,,,,,,88.70000000000002,3.695833333333334,94,3.9166666666666665,,,,,,,,,,,,,,,,,,,"Jake Bennett","sa3020737",687562
"Chris Roycroft","STL",2,2,0,4.29127,40,0,0,1,,40,177,40,21,19,4,18,,2,32,7.18385,4.07146,1.76444,0.891887,0.180407,0.102246,0.07816077768802643,0.254178,1.45056,0.296748,0.707761,,,4.31924,-0.00345252,-0.0459848,999,,,,,,,150.8,3.7700000000000005,156,3.9,,,,,,,,,,,,,,,,,,,"Chris Roycroft","31261",688297
"Tate Kuehner","MIL",1,1,0,4.2452,12,0,0,1,,12,53,11,6,6,1,6,,1,11,8.3904,4.35712,1.92567,1.03863,0.211456,0.109809,0.10164729505777359,0.241402,1.41684,0.290231,0.721048,,,4.406,-0.0036514,-0.00123807,999,,,,,,,52.90000000000001,4.408333333333334,52,4.333333333333333,,,,,,,,,,,,,,,,,,,"Tate Kuehner","sa3023099",804249
"Carson Seymour","SFG",1,1,0,3.98225,16,0,0,1,,16,69,16,8,7,2,6,,1,13,7.54377,3.11722,2.42003,0.957237,0.193934,0.0801368,0.11379702389240265,0.2533,1.33873,0.297998,0.720102,,,4.05431,-0.00396254,-0.00937248,999,,,,,,,61.20000000000001,3.8250000000000006,63,3.9375,,,,,,,,,,,,,,,,,,,"Carson Seymour","30084",693313
"Dylan Smith","DET",1,1,0,4.32941,23,0,0,1,,23,100,23,12,11,3,9,,1,20,7.7307,3.63831,2.12481,1.09,0.197437,0.0929199,0.10451683402061462,0.250667,1.38393,0.293207,0.712979,,,4.3187,-0.00421284,-0.0254385,999,,,,,,,87.50000000000001,3.804347826086957,90,3.9130434782608696,,,,,,,,,,,,,,,,,,,"Dylan Smith","30145",681916
"Tyson Neighbors","BAL",1,1,0,4.44975,13,0,0,1,,13,56,12,7,6,2,5,,1,13,8.89878,3.74948,2.37334,1.22865,0.228877,0.0964369,0.1324402391910553,0.240812,1.33914,0.290509,0.703461,,,4.39961,-0.00431588,-0.0236452,999,,,,,,,52.39999999999999,4.03076923076923,51,3.923076923076923,,,,,,,,,,,,,,,,,,,"Tyson Neighbors","sa3025569",695695
"Ken Waldichuk","WSN",1,1,0,4.47146,11,0,0,1,,11,48,10,6,5,1,5,,1,11,8.6957,4.06796,2.1376,1.19478,0.220568,0.103185,0.11738336831331253,0.241825,1.38698,0.289884,0.710828,,,4.47086,-0.00452586,-0.0142118,999,,,,,,,51.10000000000001,4.645454545454546,50,4.545454545454546,,,,,,,,,,,,,,,,,,,"Ken Waldichuk","27681",686610
"Dom Hamel","NYY",0,0,0,4.51646,8,0,0,1,,8,35,8,4,4,1,3,,0,7,8.11142,3.38695,2.39491,1.27314,0.208422,0.0870272,0.12139491736888885,0.244845,1.33024,0.284746,0.696665,,,4.45632,-0.00453334,-0.00542545,999,,,,,,,35.10000000000001,4.387500000000001,36,4.5,,,,,,,,,,,,,,,,,,,"Dom Hamel","30153",687589
"Jeff Criswell","COL",1,1,0,4.75987,14,0,0,1,,14,62,15,8,7,2,6,,0,13,8.24332,3.6864,2.23614,1.41358,0.207932,0.0929872,0.114945188164711,0.262464,1.44975,0.305563,0.718868,,,4.67077,-0.00487209,-0.00038484,999,,,,,,,52.00000000000003,3.714285714285716,56,4,,,,,,,,,,,,,,,,,,,"Jeff Criswell","27608",676105
"Kervin Castro","NYY",2,2,0,4.43722,34,0,0,1,,34,149,31,18,17,4,16,,1,32,8.41751,4.2107,1.99907,1.11943,0.213531,0.106815,0.10671628266572952,0.238127,1.38918,0.283672,0.702816,,,4.41452,-0.00493116,-0.0559662,999,,,,,,,138.80000000000004,4.082352941176472,135,3.9705882352941178,,,,,,,,,,,,,,,,,,,"Kervin Castro","21656",665645
"Casey Legumina","SEA",4,4,0,4.09771,54,0,0,7,,54,232,50,26,25,7,21,,3,52,8.61457,3.53768,2.43509,1.12381,0.222514,0.0913779,0.13113591820001602,0.240089,1.32016,0.288633,0.724735,,,4.16477,-0.00517735,-0.0535862,999,,,,,,,243.5,4.5092592592592595,239,4.425925925925926,,,,,,,,,,,,,,,,,,,"Casey Legumina","25921",668984
"Lyon Richardson","CIN",1,1,0,4.5834,18,0,0,1,,18,79,17,10,9,2,8,,1,16,7.96967,4.22284,1.88728,1.1183,0.201406,0.106718,0.0946882888674736,0.24998,1.43878,0.294656,0.703014,,,4.53358,-0.00547912,-0.0161652,999,,,,,,,73.40000000000002,4.077777777777779,73,4.055555555555555,,,,,,,,,,,,,,,,,,,"Lyon Richardson","24581",680689
"Andrew Sears","DET",0,0,0,4.51688,6,0,0,1,,6,26,6,3,3,1,2,,0,5,7.52542,3.48176,2.16138,1.19307,0.190807,0.08828,0.10252695530653,0.250337,1.36714,0.287642,0.698909,,,4.58525,-0.00548487,-0.00252925,999,,,,,,,24.500000000000007,4.083333333333335,25,4.166666666666667,,,,,,,,,,,,,,,,,,,"Andrew Sears","sa3023133",808825
"Dax Fulton","MIA",1,1,0,4.35832,14,0,0,1,,14,62,14,7,7,2,7,,1,12,7.67005,4.19063,1.83029,0.994653,0.192258,0.105043,0.0872153490781784,0.250893,1.44755,0.295295,0.713929,,,4.42448,-0.00563869,0.00283819,999,,,,,,,46.6,3.3285714285714287,48,3.4285714285714284,,,,,,,,,,,,,,,,,,,"Dax Fulton","sa3014535",690978
"J.P. France","HOU",1,1,0,4.27344,12,0,0,1,,12,52,12,6,6,2,5,,0,11,8.03193,3.50939,2.28869,1.21815,0.205877,0.089954,0.11592309921979904,0.251257,1.37352,0.293825,0.727918,,,4.37019,-0.00592739,-0.0051003,999,,,,,,,44.000000000000014,3.666666666666668,45,3.75,,,,,,,,,,,,,,,,,,,"J.P. France","21212",641585
"Trent Thornton","CHC",1,1,0,4.239,22,0,0,1,,22,93,21,11,10,3,7,,1,19,7.64335,2.86418,2.6686,1.2365,0.200542,0.0751489,0.12539348751306534,0.247781,1.27772,0.28489,0.706428,,,4.31023,-0.00594715,-0.00501575,999,,,,,,,89.30000000000001,4.0590909090909095,89,4.045454545454546,,,,,,,,,,,,,,,,,,,"Trent Thornton","17948",663423
"Shane Murphy","CHW",1,1,0,4.49599,17,0,0,1,,17,72,18,9,8,3,4,,0,12,6.25304,2.13269,2.932,1.43985,0.163249,0.0556783,0.10757052153348923,0.268045,1.30875,0.290036,0.707186,,,4.5977,-0.00606474,-0.0199629,999,,,,,,,58.10000000000001,3.4176470588235297,62,3.6470588235294117,,,,,,,,,,,,,,,,,,,"Shane Murphy","sa3020389",690294
"Jake Eder","WSN",1,1,0,4.61496,12,0,0,1,,12,53,12,7,6,2,5,,1,10,7.20252,3.45257,2.08613,1.21996,0.182667,0.0875627,0.09510455280542374,0.25643,1.39291,0.291238,0.696439,,,4.63225,-0.00614383,-0.0292438,999,,,,,,,39.000000000000014,3.2500000000000013,40,3.3333333333333335,,,,,,,,,,,,,,,,,,,"Jake Eder","27590",671109
"Beau Brieske","DET",2,3,0,4.54802,50,0,0,4,,50,217,48,27,25,7,21,,1,43,7.80354,3.85163,2.02604,1.22819,0.200237,0.0988318,0.10140500217676163,0.248395,1.39089,0.287657,0.702138,,,4.5357,-0.00618474,-0.100142,999,,,,,,,195.09999999999997,3.9019999999999992,195,3.9,,,,,,,,,,,,,,,,,,,"Beau Brieske","26079",689225
"Tom Cosgrove","HOU",1,1,0,4.53758,13,0,0,1,,13,57,12,7,7,2,6,,1,12,8.10722,4.19198,1.93398,1.18441,0.206198,0.106618,0.09957962483167648,0.240809,1.38674,0.282718,0.701547,,,4.67692,-0.00665785,-0.0209847,999,,,,,,,47.39999999999999,3.6461538461538456,46,3.5384615384615383,,,,,,,,,,,,,,,,,,,"Tom Cosgrove","23443",676680
"Joey Gerber","NYM",1,1,0,4.33334,14,0,0,1,,14,60,13,7,7,2,5,,1,13,8.43678,3.15982,2.67002,1.28632,0.217793,0.08157,0.1362231895327568,0.243803,1.30402,0.286398,0.709052,,,4.30508,-0.00673325,-0.00785629,999,,,,,,,57.20000000000003,4.085714285714288,56,4,,,,,,,,,,,,,,,,,,,"Joey Gerber","24591",680702
"Jackson Kowar","BAL",0,0,0,4.70757,8,0,0,1,,8,36,8,4,4,1,4,,1,7,8.33123,4.28076,1.94621,1.24954,0.207104,0.106414,0.10068950802087784,0.25104,1.46243,0.295837,0.710657,,,4.7053,-0.00681266,-0.00492219,999,,,,,,,29.100000000000005,3.6375000000000006,30,3.75,,,,,,,,,,,,,,,,,,,"Jackson Kowar","21549",663804
"Craig Kimbrel","NYM",2,2,0,4.1565,34,0,0,1,,34,147,28,17,16,4,18,,2,40,10.4698,4.6483,2.25239,1.1665,0.269168,0.119503,0.14966490864753723,0.223175,1.35259,0.287953,0.728308,,,4.21968,-0.0068223,-0.019483,999,,,,,,,153.60000000000002,4.51764705882353,142,4.176470588235294,,,,,,,,,,,,,,,,,,,"Craig Kimbrel","6655",518886
"Chris Devenski","PIT",1,1,0,4.42612,18,0,0,1,,18,77,18,10,9,2,6,,1,15,7.36907,2.85357,2.5824,1.24514,0.190839,0.0738999,0.11693939566612244,0.260393,1.34385,0.297526,0.705623,,,4.33777,-0.00740581,-0.0242218,999,,,,,,,74.80000000000003,4.155555555555557,77,4.277777777777778,,,,,,,,,,,,,,,,,,,"Chris Devenski","12763",606965
"Michael Tonkin","MIN",2,1,0,4.40161,33,0,0,0,,33,142,32,17,16,4,12,,3,30,8.13412,3.13712,2.59286,1.21229,0.209835,0.0809278,0.12890691310167313,0.252412,1.32576,0.297393,0.703708,,,4.38593,-0.00741673,0.0304955,999,,,,,,,126.80000000000005,3.842424242424244,128,3.878787878787879,,,,,,,,,,,,,,,,,,,"Michael Tonkin","10315",543859
"Michael Darrell-Hicks","PIT",0,0,0,4.5637,8,0,0,1,,8,35,8,4,4,1,3,,1,6,7.03866,3.13432,2.24567,1.10831,0.177787,0.0791685,0.09861819446086884,0.262061,1.38808,0.299309,0.694771,,,4.46517,-0.00742276,0.00249805,999,,,,,,,30.100000000000005,3.7625000000000006,31,3.875,,,,,,,,,,,,,,,,,,,"Michael Darrell-Hicks","31501",690382
"Konnor Pilkington","DET",0,1,0,4.40275,10,0,0,1,,10,44,9,5,5,1,5,,1,10,8.68917,4.61797,1.8816,1.09542,0.218619,0.116188,0.10243123024702072,0.241274,1.44273,0.292106,0.718542,,,4.47606,-0.00745768,-0.0042726,999,,,,,,,44.300000000000004,4.430000000000001,43,4.3,,,,,,,,,,,,,,,,,,,"Konnor Pilkington","21453",663455
"Emiliano Teodo","TEX",1,1,0,4.52798,14,0,0,1,,14,62,13,8,7,2,8,,1,14,8.80283,4.87569,1.80545,1.0797,0.220149,0.121936,0.09821347147226334,0.236619,1.45099,0.287576,0.70428,,,4.53908,-0.00753787,-0.0390782,999,,,,,,,50.20000000000003,3.585714285714288,49,3.5,,,,,,,,,,,,,,,,,,,"Emiliano Teodo","sa3015158",693713
"Joe Ross","ARI",1,1,0,4.31051,12,0,0,1,,12,52,12,6,6,1,4,,1,10,7.37719,3.35549,2.19854,1.08606,0.188273,0.0856353,0.10263741761445999,0.255189,1.37697,0.295027,0.713204,,,4.32101,-0.00764361,0.00175497,999,,,,,,,54.30000000000001,4.525000000000001,56,4.666666666666667,,,,,,,,,,,,,,,,,,,"Joe Ross","12972",605452
"Nick Anderson","ATH",1,1,0,4.60708,18,0,0,1,,18,79,18,10,9,3,7,,1,16,8.17679,3.59025,2.2775,1.42171,0.207428,0.0910769,0.11635055392980576,0.25679,1.41361,0.296964,0.721287,,,4.65734,-0.0082428,-0.0276439,999,,,,,,,61.500000000000014,3.4166666666666674,63,3.5,,,,,,,,,,,,,,,,,,,"Nick Anderson","18337",623433
"Jackson Rutledge","WSN",3,3,0,4.60203,59,0,2,12,,59,258,59,33,30,8,23,,4,50,7.67133,3.4679,2.2121,1.27367,0.194555,0.0879506,0.10660460591316223,0.255202,1.38622,0.293494,0.702857,,,4.64754,-0.00831272,-0.165367,999,,,,,,,261.80000000000007,4.437288135593222,268,4.5423728813559325,,,,,,,,,,,,,,,,,,,"Jackson Rutledge","26215",671131
"Seth Martinez","BOS",1,1,0,4.55773,22,0,0,1,,22,96,22,12,11,3,9,,1,18,7.47101,3.59188,2.07997,1.19426,0.189542,0.0911274,0.09841495007276535,0.256367,1.4026,0.295038,0.704859,,,4.59571,-0.00840046,-0.0236645,999,,,,,,,78.7,3.5772727272727276,81,3.6818181818181817,,,,,,,,,,,,,,,,,,,"Seth Martinez","21045",661527
"Jake Bloss","TOR",0,0,0,4.54266,8,0,0,1,,8,35,8,4,4,1,3,,0,7,7.48119,3.5553,2.10424,1.35469,0.189906,0.0902493,0.09965668618679047,0.253928,1.4,0.28712,0.71989,,,4.68773,-0.00863425,-0.00481636,999,,,,,,,35.10000000000001,4.387500000000001,36,4.5,,,,,,,,,,,,,,,,,,,"Jake Bloss","33168",814005
"Colin Poche","DET",0,1,0,4.54852,8,0,0,1,,8,34,8,4,4,1,4,,0,7,8.09292,3.97811,2.03436,1.34598,0.2091,0.102784,0.10631605237722397,0.245368,1.38469,0.283955,0.713022,,,4.65634,-0.00875133,-0.0034272,999,,,,,,,32.10000000000001,4.012500000000001,33,4.125,,,,,,,,,,,,,,,,,,,"Colin Poche","19403",621363
"Brycen Mautz","STL",1,1,0,4.22146,18,0,0,1,,18,78,18,9,8,2,6,,1,15,7.61877,3.05508,2.4938,1.1832,0.196313,0.0787204,0.1175926998257637,0.25139,1.32382,0.29033,0.717336,,,4.34053,-0.00876741,-0.00652396,999,,,,,,,74.80000000000003,4.155555555555557,77,4.277777777777778,,,,,,,,,,,,,,,,,,,"Brycen Mautz","sa3020710",802408
"Grant Holman","ARI",1,1,0,4.39397,17,0,0,1,,17,74,17,9,8,2,7,,1,15,7.80829,3.44872,2.26411,1.16082,0.199998,0.088334,0.11166410893201828,0.254519,1.37866,0.297292,0.707659,,,4.35716,-0.00913721,-0.0126247,999,,,,,,,67.00000000000001,3.941176470588236,69,4.0588235294117645,,,,,,,,,,,,,,,,,,,"Grant Holman","30002",680880
"Shinnosuke Ogasawara","WSN",0,0,0,4.62373,8,0,0,1,,8,35,8,4,4,1,2,,0,6,6.7332,2.76991,2.43084,1.31084,0.172558,0.0709869,0.10157071053981781,0.265375,1.36376,0.295043,0.696529,,,4.60122,-0.00939537,0.000732467,999,,,,,,,36.10000000000001,4.512500000000001,37,4.625,,,,,,,,,,,,,,,,,,,"Shinnosuke Ogasawara","35324",829272
"Randy Dobnak","SEA",0,1,0,4.08319,10,0,0,1,,10,43,10,5,5,1,4,,1,8,6.76992,3.16257,2.14064,0.992989,0.173348,0.0809796,0.09236840903759003,0.25655,1.36065,0.292675,0.718063,,,4.2812,-0.00974345,-0.0156106,999,,,,,,,40.7,4.07,42,4.2,,,,,,,,,,,,,,,,,,,"Randy Dobnak","23798",677976
"Hunter Bigge","TBR",2,3,0,4.21952,52,0,0,7,,52,227,48,26,24,7,24,,2,53,9.1138,4.17153,2.18476,1.23875,0.231879,0.106135,0.12574409693479538,0.237697,1.38349,0.287613,0.74231,,,4.38925,-0.00974434,-0.0154955,999,,,,,,,229.90000000000003,4.421153846153847,225,4.326923076923077,,,,,,,,,,,,,,,,,,,"Hunter Bigge","26259",685801
"Angel Chivilli","NYY",1,1,0,4.46696,26,0,0,1,,26,114,26,14,13,4,10,,1,24,8.13714,3.32953,2.44393,1.28973,0.206697,0.0845758,0.1221216693520546,0.252609,1.36743,0.294413,0.711016,,,4.46612,-0.00978702,-0.0492237,999,,,,,,,94.6,3.6384615384615384,97,3.730769230769231,,,,,,,,,,,,,,,,,,,"Angel Chivilli","26790",683409
"Valente Bellozo","COL",0,1,0,5.02368,10,0,0,1,,10,44,11,6,6,2,3,,0,7,6.55099,2.82942,2.31531,1.61919,0.16687,0.0720723,0.09479737281799316,0.274205,1.41451,0.296437,0.704707,,,5.06807,-0.00986964,-0.0079496,999,,,,,,,29.799999999999997,2.9799999999999995,33,3.3,,,,,,,,,,,,,,,,,,,"Valente Bellozo","23899",678368
"Riley Martin","CHC",1,1,0,4.15889,20,0,0,1,,20,88,18,10,9,2,11,,1,20,9.13951,4.97528,1.83698,1.02613,0.230804,0.125643,0.10516093671321869,0.232289,1.4355,0.287844,0.733629,,,4.38593,-0.0099442,-0.00455307,999,,,,,,,84.60000000000001,4.23,82,4.1,,,,,,,,,,,,,,,,,,,"Riley Martin","sa3017601",702303
"Ronan Kopp","LAD",1,1,0,4.53184,16,0,0,1,,16,72,14,9,8,2,10,,1,17,9.76812,5.74177,1.70124,1.15333,0.242452,0.142515,0.09993702173233032,0.228897,1.50762,0.286758,0.727958,,,4.66213,-0.0100546,-0.0301967,999,,,,,,,62.40000000000001,3.900000000000001,59,3.6875,,,,,,,,,,,,,,,,,,,"Ronan Kopp","sa3017751",691947
"Eric Cerantola","KCR",1,1,0,4.55705,12,0,0,1,,12,53,11,7,6,2,6,,1,12,8.76322,4.57888,1.91384,1.14661,0.219649,0.114769,0.10487997531890869,0.241058,1.43718,0.291243,0.709991,,,4.5885,-0.0101,-0.0282176,999,,,,,,,42.600000000000016,3.550000000000001,41,3.4166666666666665,,,,,,,,,,,,,,,,,,,"Eric Cerantola","sa3017914",672021
"Nolan Hoffman","PHI",1,1,0,4.58825,12,0,0,1,,12,53,12,7,6,2,5,,1,11,8.33264,4.04977,2.05756,1.17143,0.209491,0.101816,0.1076756939291954,0.249125,1.41838,0.296073,0.69734,,,4.57239,-0.0102847,-0.0259338,999,,,,,,,41.000000000000014,3.416666666666668,42,3.5,,,,,,,,,,,,,,,,,,,"Nolan Hoffman","23381",676510
"Marco Raya","MIN",1,1,0,4.50956,22,0,0,1,,22,97,22,12,11,3,10,,1,19,7.81978,4.01476,1.94776,1.07697,0.196653,0.100964,0.09568937867879868,0.2524,1.43328,0.296825,0.704506,,,4.47407,-0.0103217,-0.0363185,999,,,,,,,77.7,3.5318181818181817,80,3.6363636363636362,,,,,,,,,,,,,,,,,,,"Marco Raya","sa3014550",694397
"Vince Velasquez","CHC",0,0,0,4.39388,8,0,0,1,,8,35,8,4,4,1,3,,0,8,8.60291,3.90375,2.20375,1.37331,0.219249,0.0994889,0.11975999921560287,0.246982,1.39447,0.290551,0.73288,,,4.61687,-0.0103859,-0.00185751,999,,,,,,,37.10000000000001,4.637500000000001,38,4.75,,,,,,,,,,,,,,,,,,,"Vince Velasquez","11189",592826
"Keegan Thompson","COL",2,3,0,4.79469,42,0,0,1,,42,184,42,24,22,6,18,,3,39,8.46046,3.85847,2.1927,1.31958,0.21424,0.0977061,0.11653371155261993,0.256762,1.42809,0.303953,0.697876,,,4.64802,-0.0111527,-0.000782099,999,,,,,,,146.8,3.4952380952380957,151,3.5952380952380953,,,,,,,,,,,,,,,,,,,"Keegan Thompson","19795",624522
"Hobie Harris","BOS",0,1,0,4.85895,8,0,0,1,,8,36,9,5,4,1,4,,0,6,7.08185,4.30888,1.64355,1.19475,0.175165,0.106577,0.06858760118484497,0.265891,1.54144,0.302215,0.705832,,,4.7737,-0.0111716,-0.0273647,999,,,,,,,27.500000000000007,3.437500000000001,31,3.875,,,,,,,,,,,,,,,,,,,"Hobie Harris","18615",665048
"Daison Acosta","SDP",0,1,0,4.43233,8,0,0,1,,8,35,7,4,4,1,4,,0,8,8.98237,4.79621,1.87281,1.23582,0.225721,0.120526,0.10519547015428543,0.237248,1.44253,0.286179,0.729103,,,4.6867,-0.0112132,-0.00439738,999,,,,,,,36.7,4.5875,35,4.375,,,,,,,,,,,,,,,,,,,"Daison Acosta","sa944989",670897
"Lazaro Estrada","TOR",1,1,0,4.3929,21,0,0,1,,21,90,21,11,10,3,6,,1,19,7.99327,2.68461,2.97744,1.40126,0.2077,0.0697579,0.13794215768575668,0.248908,1.27621,0.285,0.708614,,,4.42458,-0.0113173,-0.0282385,999,,,,,,,84.9,4.042857142857143,87,4.142857142857143,,,,,,,,,,,,,,,,,,,"Lazaro Estrada","24914",681751
"James Karinchak","ATL",1,1,0,4.39233,14,0,0,1,,14,61,12,7,7,2,8,,0,16,10.2285,4.94691,2.06765,1.27775,0.261387,0.126417,0.1349695473909378,0.227873,1.40785,0.287912,0.727387,,,4.4533,-0.0114071,0.0012435,999,,,,,,,59.800000000000026,4.271428571428573,56,4,,,,,,,,,,,,,,,,,,,"James Karinchak","20151",675916
"Prelander Berroa","CHW",1,2,0,4.50652,33,0,0,1,,33,147,30,18,17,4,18,,1,34,9.29541,5.03185,1.84731,1.20383,0.23221,0.125701,0.10650843381881714,0.238637,1.478,0.292523,0.729276,,,4.59986,-0.0114143,-0.0544173,999,,,,,,,132.00000000000006,4.000000000000002,128,3.878787878787879,,,,,,,,,,,,,,,,,,,"Prelander Berroa","22932",672860
"Michael Petersen","MIA",1,1,0,4.38724,28,0,0,1,,28,121,27,15,14,4,11,,1,26,8.35931,3.41943,2.44465,1.31988,0.214339,0.0876766,0.1266622394323349,0.250257,1.35879,0.293448,0.722897,,,4.44991,-0.0116412,-0.0244483,999,,,,,,,107.80000000000005,3.850000000000002,108,3.857142857142857,,,,,,,,,,,,,,,,,,,"Michael Petersen","20827",656848
"Daysbel Hernández","ATL",2,3,0,4.30003,40,0,0,1,,40,176,35,21,19,5,22,,2,43,9.66729,5.03388,1.92044,1.0299,0.244209,0.127163,0.1170460432767868,0.231127,1.43343,0.292931,0.718841,,,4.32401,-0.012387,-0.0267443,999,,,,,,,161.5,4.0375,153,3.825,,,,,,,,,,,,,,,,,,,"Daysbel Hernandez","20271",678226
"Scott Alexander","SFG",2,2,0,4.12069,32,0,0,0,,32,140,34,16,15,4,12,,2,23,6.52435,3.23673,2.01572,0.993281,0.166016,0.0823607,0.08365567028522491,0.267628,1.4186,0.303886,0.731738,,,4.34929,-0.0126465,0.0841062,999,,,,,,,103.20000000000002,3.2250000000000005,112,3.5,,,,,,,,,,,,,,,,,,,"Scott Alexander","10591",518397
"Rafael Montero","NYY",1,1,0,4.39051,24,0,0,1,,24,105,22,13,12,3,12,,1,23,8.50234,4.52651,1.87834,1.12417,0.215742,0.114858,0.10088436305522919,0.242164,1.43199,0.290636,0.720088,,,4.49684,-0.0127642,-0.0486812,999,,,,,,,94.50000000000001,3.9375000000000004,92,3.8333333333333335,,,,,,,,,,,,,,,,,,,"Rafael Montero","12760",606160
"Luis Curvelo","TEX",2,2,0,4.71815,34,0,0,1,,34,148,33,19,18,5,14,,2,30,7.92079,3.7443,2.11543,1.30949,0.201831,0.095409,0.1064218282699585,0.247907,1.37899,0.285948,0.696864,,,4.69502,-0.0130893,-0.0814111,999,,,,,,,120.30000000000003,3.538235294117648,121,3.5588235294117645,,,,,,,,,,,,,,,,,,,"Luis Curvelo","24710",681168
